#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F070W  F090W  F115W  F150W  F200W  F277W  F356W  F444W  F150W2 F322W2 F140M  F162M  F182M  F210M  F250M  F300M  F335M  F360M  F410M  F430M  F460M  F480M    Mact
 3  10.07 -1.69  0.13628 -2.473 3.562  5.241 14.90  0.040 0.76 25.455 25.353 24.509 23.903 23.317 23.060 22.930 22.673 22.606 23.419 22.808 23.453 23.133 23.098 23.013 22.984 22.885 22.721 22.636 22.577 22.590 22.646 22.609  0.136 
 3  10.07 -1.69  0.36810 -1.454 3.649  4.999 15.10  0.040 0.84 22.920 22.543 22.003 21.572 21.033 20.769 20.671 20.597 20.580 21.126 20.638 21.164 20.862 20.793 20.744 20.698 20.653 20.612 20.587 20.563 20.570 20.602 20.588  0.368 
 3  10.07 -1.69  0.35501 -1.483 3.647  5.006 15.30  0.040 0.00 23.778 23.398 22.863 22.435 21.897 21.636 21.537 21.467 21.451 21.991 21.505 22.027 21.727 21.658 21.611 21.564 21.519 21.481 21.457 21.434 21.441 21.473 21.459  0.355 
 3  10.07 -1.69  0.12915 -2.541 3.556  5.261 15.50  0.040 0.00 26.623 26.501 25.682 25.086 24.498 24.228 24.095 23.858 23.792 24.596 23.983 24.634 24.314 24.266 24.181 24.146 24.053 23.904 23.823 23.765 23.776 23.830 23.793  0.129 
 3  10.07 -1.69  0.30623 -1.603 3.640  5.033 15.60  0.040 0.00 24.378 24.010 23.457 23.018 22.474 22.206 22.107 22.024 22.004 22.566 22.070 22.607 22.301 22.230 22.179 22.135 22.090 22.040 22.012 21.986 21.993 22.027 22.013  0.306 
 3  10.07 -1.69  0.24916 -1.766 3.630  5.067 15.80  0.040 0.75 24.543 24.204 23.606 23.139 22.585 22.307 22.222 22.092 22.057 22.675 22.162 22.723 22.403 22.336 22.275 22.248 22.206 22.118 22.071 22.035 22.044 22.085 22.072  0.249 
 3  10.07 -1.69  0.10086 -2.877 3.521  5.349 16.00  0.040 0.00 27.962 28.016 27.011 26.343 25.751 25.534 25.362 25.066 25.003 25.870 25.220 25.881 25.581 25.570 25.487 25.437 25.293 25.110 25.030 24.973 24.987 25.046 24.996  0.101 
 3  10.07 -1.69  0.27788 -1.682 3.635  5.050 16.50  0.040 0.00 25.476 25.116 24.550 24.104 23.557 23.284 23.185 23.094 23.071 23.648 23.144 23.691 23.381 23.310 23.256 23.214 23.168 23.112 23.080 23.052 23.060 23.094 23.080  0.278 
 3  10.07 -1.69  0.17445 -2.161 3.595  5.168 17.00  0.040 0.00 27.173 26.886 26.216 25.703 25.142 24.867 24.815 24.595 24.535 25.231 24.711 25.285 24.948 24.902 24.826 24.838 24.802 24.642 24.557 24.503 24.517 24.573 24.561  0.174 
 3  10.07 -1.67  0.15145 -2.335 3.575  5.198 13.30  0.040 0.00 23.907 23.691 22.951 22.393 21.822 21.559 21.489 21.225 21.151 21.916 21.363 21.967 21.626 21.597 21.511 21.524 21.463 21.283 21.181 21.116 21.133 21.194 21.175  0.151 
 3  10.07 -1.67  0.43606 -1.280 3.659  4.942 14.40  0.040 0.00 22.371 21.978 21.472 21.062 20.533 20.285 20.193 20.138 20.129 20.630 20.169 20.660 20.369 20.305 20.264 20.219 20.177 20.149 20.131 20.112 20.120 20.150 20.138  0.436 
 3  10.07 -1.67  0.31718 -1.577 3.641  5.027 14.60  0.040 0.00 23.313 22.944 22.393 21.956 21.412 21.145 21.047 20.967 20.948 21.505 21.011 21.545 21.239 21.169 21.119 21.075 21.030 20.983 20.955 20.930 20.937 20.971 20.957  0.317 
 3  10.07 -1.67  0.20778 -1.939 3.619  5.118 14.80  0.040 0.72 24.068 23.769 23.124 22.626 22.065 21.789 21.706 21.533 21.486 22.156 21.625 22.206 21.878 21.821 21.752 21.736 21.687 21.570 21.505 21.459 21.471 21.519 21.503  0.208 
 3  10.07 -1.67  0.14216 -2.420 3.567  5.223 15.30  0.040 0.00 26.120 25.945 25.171 24.597 24.018 23.751 23.654 23.402 23.331 24.114 23.535 24.159 23.827 23.790 23.704 23.697 23.622 23.455 23.362 23.300 23.314 23.372 23.346  0.142 
 3  10.07 -1.67  0.13931 -2.447 3.564  5.232 16.00  0.040 0.00 26.888 26.725 25.940 25.361 24.780 24.512 24.407 24.158 24.089 24.876 24.289 24.921 24.591 24.551 24.465 24.452 24.373 24.210 24.119 24.058 24.072 24.129 24.100  0.139 
 3  10.07 -1.67  0.50515 -1.073 3.676  4.865 16.40  0.040 0.94 23.217 22.811 22.335 21.944 21.430 21.197 21.113 21.069 21.065 21.529 21.093 21.552 21.273 21.214 21.179 21.136 21.098 21.077 21.063 21.049 21.056 21.084 21.074  0.505 
 3  10.07 -1.67  0.17153 -2.185 3.592  5.172 16.70  0.040 0.00 26.932 26.656 25.975 25.455 24.893 24.619 24.566 24.339 24.277 24.982 24.459 25.037 24.698 24.655 24.577 24.591 24.551 24.388 24.299 24.244 24.259 24.316 24.303  0.172 
 3  10.07 -1.67  0.54677 -0.925 3.693  4.817 16.90  0.040 0.00 23.983 23.562 23.130 22.772 22.292 22.085 22.010 21.978 21.975 22.391 21.996 22.403 22.149 22.099 22.069 22.030 21.998 21.984 21.974 21.962 21.969 21.988 21.982  0.547 
 3  10.07 -1.67  0.51822 -1.027 3.681  4.850 17.40  0.040 0.87 24.218 23.811 23.338 22.950 22.440 22.209 22.125 22.081 22.076 22.538 22.105 22.561 22.284 22.226 22.190 22.148 22.110 22.089 22.075 22.060 22.068 22.095 22.085  0.518 
 3  10.07 -1.63  0.33006 -1.551 3.641  5.019 12.40  0.040 0.74 20.561 20.201 19.637 19.191 18.642 18.370 18.274 18.184 18.162 18.734 18.233 18.777 18.465 18.395 18.342 18.302 18.257 18.201 18.170 18.142 18.151 18.187 18.173  0.330 
 3  10.07 -1.63  0.68237 -0.380 3.760  4.639 13.00  0.040 0.00 18.719 18.348 18.036 17.774 17.397 17.266 17.228 17.218 17.212 17.492 17.223 17.479 17.294 17.272 17.259 17.236 17.225 17.220 17.216 17.211 17.211 17.208 17.211  0.682 
 3  10.07 -1.63  0.18065 -2.122 3.599  5.158 14.50  0.040 0.71 24.230 23.980 23.278 22.746 22.177 21.901 21.827 21.607 21.547 22.268 21.724 22.319 21.986 21.937 21.859 21.858 21.807 21.653 21.570 21.516 21.530 21.585 21.565  0.181 
 3  10.07 -1.63  0.50080 -1.093 3.673  4.867 14.80  0.040 0.00 22.302 21.896 21.422 21.030 20.513 20.281 20.199 20.157 20.155 20.613 20.180 20.636 20.356 20.298 20.263 20.222 20.185 20.165 20.152 20.137 20.146 20.175 20.165  0.501 
 3  10.07 -1.63  0.14264 -2.421 3.565  5.221 14.90  0.040 0.00 25.721 25.552 24.773 24.196 23.617 23.349 23.250 22.998 22.927 23.712 23.130 23.758 23.425 23.388 23.301 23.292 23.217 23.051 22.958 22.896 22.911 22.969 22.941  0.143 
 3  10.07 -1.63  0.14987 -2.352 3.572  5.199 16.00  0.040 0.00 26.650 26.449 25.697 25.132 24.559 24.293 24.216 23.955 23.882 24.653 24.092 24.703 24.364 24.332 24.245 24.253 24.188 24.012 23.912 23.848 23.864 23.925 23.903  0.150 
 3  10.07 -1.63  0.15580 -2.308 3.577  5.192 16.10  0.040 0.91 26.035 25.836 25.082 24.517 23.943 23.676 23.595 23.338 23.267 24.037 23.473 24.086 23.749 23.715 23.629 23.633 23.566 23.394 23.296 23.233 23.249 23.309 23.286  0.156 
 3  10.07 -1.63  0.13009 -2.540 3.555  5.256 16.40  0.040 0.00 27.519 27.405 26.579 25.980 25.391 25.119 24.982 24.747 24.681 25.489 24.871 25.527 25.207 25.158 25.073 25.034 24.940 24.792 24.712 24.655 24.666 24.719 24.681  0.130 
 3  10.07 -1.63  0.30939 -1.603 3.638  5.030 16.60  0.040 0.71 24.931 24.576 24.003 23.552 23.001 22.726 22.634 22.534 22.509 23.092 22.588 23.137 22.822 22.753 22.698 22.662 22.618 22.553 22.518 22.488 22.497 22.535 22.521  0.309 
 3  10.07 -1.61  0.07602 -4.009 3.288  5.427 12.00  0.040 0.00 26.793 30.516 27.393 25.418 24.542 23.926 23.488 22.603 22.470 24.478 23.005 25.196 23.886 24.211 23.642 23.639 23.308 22.777 22.495 22.394 22.485 22.562 22.503  0.076 
 3  10.07 -1.61  0.11681 -2.668 3.542  5.289 14.50  0.040 0.00 25.939 25.887 25.000 24.376 23.781 23.522 23.364 23.118 23.055 23.886 23.248 23.915 23.603 23.560 23.475 23.425 23.312 23.161 23.085 23.029 23.040 23.093 23.048  0.117 
 3  10.07 -1.61  0.56564 -0.858 3.699  4.792 14.70  0.040 0.00 21.615 21.191 20.773 20.425 19.954 19.756 19.686 19.658 19.657 20.054 19.673 20.063 19.815 19.769 19.741 19.704 19.675 19.663 19.654 19.644 19.651 19.669 19.663  0.566 
 3  10.07 -1.61  0.71914 -0.221 3.778  4.574 14.80  0.040 0.00 20.122 19.781 19.497 19.256 18.905 18.792 18.763 18.757 18.751 18.998 18.760 18.980 18.812 18.796 18.787 18.769 18.763 18.759 18.756 18.752 18.751 18.747 18.751  0.719 
 3  10.07 -1.61  1.15583  0.354 3.822  4.228 15.90  0.040 0.71 19.785 19.514 19.301 19.114 18.841 18.768 18.752 18.749 18.744 18.921 18.751 18.894 18.776 18.771 18.765 18.755 18.753 18.750 18.747 18.745 18.744 18.741 18.744  0.816 
 3  10.07 -1.61  0.11338 -2.700 3.539  5.296 16.10  0.040 0.00 27.621 27.583 26.680 26.050 25.455 25.201 25.041 24.788 24.725 25.561 24.922 25.588 25.278 25.239 25.154 25.103 24.987 24.831 24.755 24.698 24.710 24.763 24.718  0.113 
 3  10.07 -1.61  0.13708 -2.476 3.560  5.236 16.20  0.040 0.00 27.160 27.019 26.216 25.628 25.043 24.773 24.655 24.411 24.343 25.140 24.540 25.182 24.855 24.812 24.725 24.702 24.617 24.460 24.374 24.314 24.327 24.383 24.350  0.137 
 3  10.07 -1.61  0.25127 -1.771 3.627  5.065 16.80  0.040 0.00 25.997 25.650 25.065 24.606 24.051 23.770 23.675 23.570 23.543 24.140 23.627 24.188 23.869 23.797 23.740 23.704 23.659 23.591 23.554 23.522 23.531 23.570 23.555  0.251 
 3  10.07 -1.61  0.16188 -2.265 3.581  5.184 16.90  0.040 0.00 27.332 27.093 26.375 25.832 25.264 24.996 24.937 24.685 24.615 25.356 24.817 25.410 25.067 25.034 24.950 24.968 24.917 24.741 24.642 24.580 24.596 24.657 24.641  0.162 
 3  10.07 -1.61  0.12812 -2.561 3.552  5.261 17.50  0.040 0.92 28.029 27.947 27.091 26.479 25.886 25.619 25.468 25.231 25.167 25.987 25.356 26.021 25.706 25.658 25.572 25.525 25.420 25.274 25.198 25.142 25.152 25.204 25.162  0.128 
 3  10.07 -1.59  0.27789 -1.697 3.631  5.050 12.80  0.040 0.00 21.812 21.460 20.884 20.431 19.877 19.599 19.506 19.407 19.383 19.968 19.461 20.014 19.697 19.626 19.571 19.534 19.490 19.427 19.392 19.362 19.371 19.410 19.396  0.278 
 3  10.07 -1.59  0.94184 -1.942 4.169  7.814 13.30  0.040 0.00 22.924 24.240 24.354 24.434 24.475 24.521 24.546 24.562 24.571 24.468 24.553 24.467 24.490 24.514 24.527 24.538 24.554 24.560 24.563 24.568 24.570 24.574 24.575  0.647 
 3  10.07 -1.59  0.57046 -0.841 3.701  4.785 14.10  0.040 0.00 20.972 20.547 20.133 19.788 19.319 19.122 19.054 19.027 19.026 19.419 19.042 19.427 19.181 19.135 19.109 19.072 19.044 19.032 19.024 19.014 19.020 19.039 19.033  0.570 
 3  10.07 -1.59  0.33950 -1.534 3.641  5.013 15.10  0.040 0.00 23.705 23.337 22.786 22.348 21.800 21.532 21.438 21.358 21.341 21.893 21.402 21.934 21.625 21.556 21.506 21.465 21.422 21.374 21.346 21.321 21.329 21.366 21.352  0.340 
 3  10.07 -1.59  0.47971 -1.161 3.666  4.889 16.50  0.040 0.00 24.172 23.774 23.284 22.881 22.353 22.112 22.028 21.981 21.977 22.453 22.007 22.480 22.191 22.130 22.093 22.052 22.014 21.990 21.975 21.959 21.968 22.000 21.988  0.480 
 3  10.07 -1.57  0.70583 -0.290 3.770  4.601 12.60  0.040 0.00 18.094 17.737 17.440 17.190 16.827 16.706 16.673 16.665 16.659 16.921 16.669 16.905 16.729 16.710 16.699 16.679 16.672 16.667 16.664 16.659 16.659 16.655 16.659  0.706 
 3  10.07 -1.57  0.96218 -3.454 3.882  8.232 13.10  0.040 0.94 26.233 26.021 25.826 25.643 25.373 25.283 25.250 25.240 25.237 25.447 25.246 25.429 25.302 25.291 25.275 25.256 25.248 25.242 25.238 25.233 25.235 25.239 25.238  0.733 
 3  10.07 -1.57  0.09324 -3.109 3.484  5.398 13.40  0.040 0.00 25.943 26.206 24.954 24.212 23.664 23.566 23.353 22.948 22.893 23.812 23.155 23.773 23.527 23.589 23.524 23.469 23.236 22.995 22.909 22.857 22.876 22.938 22.882  0.093 
 3  10.07 -1.57  0.10003 -2.903 3.515  5.347 14.00  0.040 0.00 26.028 26.115 25.073 24.392 23.805 23.603 23.426 23.113 23.051 23.927 23.276 23.933 23.638 23.637 23.556 23.506 23.351 23.157 23.076 23.020 23.035 23.094 23.043  0.100 
 3  10.07 -1.57  0.33901 -1.538 3.640  5.013 14.30  0.040 0.00 22.916 22.549 21.997 21.556 21.007 20.738 20.645 20.563 20.546 21.100 20.608 21.142 20.831 20.762 20.712 20.672 20.629 20.579 20.551 20.525 20.534 20.571 20.557  0.339 
 3  10.07 -1.57  0.19753 -2.003 3.611  5.127 15.60  0.040 0.00 25.377 25.057 24.430 23.945 23.386 23.105 23.042 22.875 22.831 23.474 22.964 23.528 23.196 23.137 23.069 23.065 23.030 22.910 22.846 22.802 22.815 22.865 22.853  0.198 
 3  10.07 -1.57  0.23597 -1.839 3.622  5.084 16.00  0.040 0.00 25.367 25.030 24.431 23.963 23.404 23.122 23.035 22.913 22.882 23.493 22.979 23.544 23.219 23.150 23.090 23.062 23.020 22.938 22.893 22.858 22.868 22.911 22.897  0.236 
 3  10.07 -1.57  0.32462 -1.574 3.638  5.021 16.30  0.040 0.00 25.006 24.643 24.084 23.641 23.090 22.819 22.726 22.640 22.621 23.183 22.687 23.225 22.913 22.843 22.792 22.753 22.710 22.657 22.627 22.601 22.610 22.647 22.633  0.325 
 3  10.07 -1.57  0.17227 -2.192 3.589  5.168 16.60  0.040 0.00 26.850 26.584 25.892 25.366 24.801 24.528 24.479 24.242 24.177 24.891 24.366 24.947 24.604 24.565 24.484 24.504 24.464 24.294 24.200 24.142 24.158 24.218 24.205  0.172 
 3  10.07 -1.57  0.16570 -2.241 3.583  5.177 17.30  0.040 0.79 27.234 27.034 26.284 25.723 25.148 24.877 24.790 24.547 24.479 25.241 24.675 25.290 24.955 24.915 24.830 24.828 24.762 24.599 24.507 24.448 24.462 24.520 24.496  0.166 
 3  10.07 -1.57  0.48344 -1.152 3.666  4.884 18.60  0.040 0.00 26.249 25.851 25.362 24.959 24.429 24.189 24.106 24.059 24.056 24.529 24.085 24.557 24.266 24.206 24.169 24.130 24.091 24.068 24.053 24.037 24.046 24.079 24.067  0.483 
 3  10.07 -1.55  0.21657 -1.922 3.616  5.107 12.00  0.040 0.00 21.574 21.245 20.632 20.155 19.596 19.314 19.241 19.095 19.057 19.684 19.173 19.737 19.408 19.344 19.280 19.265 19.228 19.125 19.070 19.030 19.042 19.090 19.076  0.217 
 3  10.07 -1.55  0.09168 -3.158 3.476  5.409 13.00  0.040 0.00 25.664 25.972 24.664 23.907 23.373 23.305 23.080 22.652 22.598 23.528 22.870 23.476 23.246 23.325 23.265 23.207 22.951 22.699 22.612 22.561 22.582 22.644 22.587  0.092 
 3  10.07 -1.55  0.20902 -1.952 3.615  5.115 13.40  0.040 0.76 22.643 22.348 21.695 21.191 20.629 20.352 20.286 20.095 20.043 20.718 20.196 20.772 20.436 20.385 20.312 20.313 20.270 20.137 20.062 20.012 20.027 20.080 20.066  0.209 
 3  10.07 -1.55  0.11047 -2.735 3.534  5.300 13.70  0.040 0.00 25.308 25.295 24.366 23.725 23.129 22.883 22.721 22.457 22.393 23.238 22.596 23.262 22.953 22.921 22.836 22.786 22.664 22.500 22.422 22.365 22.378 22.433 22.386  0.110 
 3  10.07 -1.55  0.19360 -2.034 3.607  5.133 13.80  0.040 0.00 23.654 23.340 22.703 22.211 21.652 21.372 21.318 21.134 21.085 21.740 21.232 21.796 21.459 21.404 21.334 21.339 21.308 21.173 21.102 21.054 21.068 21.122 21.110  0.194 
 3  10.07 -1.55  0.38219 -1.437 3.645  4.985 14.20  0.040 0.87 21.954 21.585 21.037 20.600 20.050 19.782 19.691 19.613 19.597 20.144 19.656 20.185 19.874 19.805 19.757 19.718 19.675 19.628 19.602 19.577 19.586 19.623 19.609  0.382 
 3  10.07 -1.55  0.16009 -2.285 3.578  5.184 14.90  0.040 0.75 24.985 24.808 24.033 23.460 22.883 22.617 22.526 22.270 22.200 22.978 22.404 23.025 22.690 22.656 22.569 22.567 22.494 22.324 22.229 22.167 22.182 22.242 22.216  0.160 
 3  10.07 -1.55  0.44233 -1.276 3.656  4.928 15.40  0.040 0.00 23.360 22.974 22.460 22.041 21.499 21.245 21.158 21.102 21.094 21.597 21.133 21.631 21.329 21.265 21.224 21.183 21.142 21.112 21.093 21.075 21.084 21.119 21.106  0.442 
 3  10.07 -1.55  0.13883 -2.467 3.559  5.229 16.10  0.040 0.71 26.731 26.655 25.784 25.166 24.582 24.334 24.199 23.930 23.864 24.687 24.071 24.717 24.401 24.372 24.287 24.257 24.148 23.978 23.893 23.834 23.848 23.905 23.867  0.139 
 3  10.07 -1.55  0.20276 -1.978 3.613  5.121 18.00  0.040 0.00 27.715 27.392 26.770 26.288 25.728 25.447 25.381 25.221 25.179 25.817 25.306 25.871 25.539 25.478 25.411 25.404 25.369 25.255 25.194 25.151 25.164 25.213 25.201  0.203 
 3  10.07 -1.53  0.62612 -0.629 3.727  4.718 10.00  0.040 0.00 16.342 15.924 15.558 15.252 14.827 14.662 14.607 14.589 14.585 14.925 14.599 14.923 14.706 14.671 14.651 14.620 14.601 14.592 14.586 14.579 14.582 14.589 14.588  0.626 
 3  10.07 -1.53  0.09399 -3.089 3.486  5.391 14.60  0.040 0.00 27.092 27.342 26.107 25.368 24.817 24.709 24.499 24.102 24.046 24.963 24.305 24.928 24.677 24.733 24.666 24.612 24.386 24.148 24.062 24.010 24.029 24.091 24.035  0.094 
 3  10.07 -1.53  0.16550 -2.247 3.582  5.176 14.90  0.040 0.88 24.715 24.506 23.762 23.204 22.631 22.360 22.288 22.035 21.964 22.723 22.167 22.776 22.434 22.399 22.312 22.322 22.263 22.090 21.992 21.930 21.946 22.007 21.986  0.165 
 3  10.07 -1.53  0.19941 -1.996 3.611  5.124 16.30  0.040 0.87 25.523 25.225 24.572 24.070 23.508 23.230 23.175 22.977 22.924 23.597 23.082 23.653 23.314 23.264 23.190 23.198 23.162 23.020 22.943 22.892 22.907 22.963 22.950  0.199 
 3  10.07 -1.53  0.23200 -1.862 3.619  5.089 16.80  0.040 0.00 26.224 25.891 25.285 24.813 24.253 23.971 23.892 23.758 23.724 24.342 23.830 24.394 24.066 24.000 23.938 23.918 23.879 23.786 23.736 23.698 23.710 23.756 23.742  0.232 
 3  10.07 -1.53  0.22262 -1.900 3.617  5.100 18.20  0.040 0.92 27.053 26.727 26.110 25.631 25.071 24.789 24.720 24.568 24.529 25.160 24.650 25.213 24.882 24.819 24.754 24.744 24.708 24.600 24.543 24.502 24.514 24.563 24.550  0.223 
 3  10.07 -1.51  0.09695 -3.001 3.499  5.368 13.70  0.040 0.00 25.973 26.147 25.005 24.291 23.718 23.560 23.369 23.011 22.952 23.852 23.196 23.839 23.562 23.590 23.514 23.464 23.275 23.057 22.972 22.918 22.935 22.997 22.943  0.097 
 3  10.07 -1.51  0.35378 -1.511 3.640  5.002 13.80  0.040 0.00 22.348 21.983 21.429 20.987 20.434 20.164 20.074 19.992 19.975 20.528 20.037 20.570 20.256 20.188 20.138 20.101 20.059 20.008 19.980 19.954 19.964 20.003 19.988  0.354 
 3  10.07 -1.51  0.22705 -1.885 3.617  5.094 15.00  0.040 0.76 24.055 23.748 23.109 22.614 22.052 21.773 21.708 21.531 21.483 22.141 21.625 22.196 21.860 21.805 21.735 21.733 21.695 21.569 21.500 21.453 21.467 21.520 21.506  0.227 
 3  10.07 -1.51  0.78043  0.062 3.803  4.428 15.50  0.040 0.00 20.115 19.814 19.571 19.362 19.053 18.965 18.945 18.942 18.937 19.141 18.944 19.116 18.976 18.968 18.961 18.949 18.946 18.943 18.940 18.937 18.937 18.932 18.936  0.780 
 3  10.07 -1.51  0.28031 -1.703 3.628  5.047 16.00  0.040 0.78 24.514 24.175 23.579 23.113 22.553 22.272 22.191 22.068 22.038 22.643 22.134 22.694 22.367 22.300 22.240 22.216 22.176 22.093 22.048 22.012 22.024 22.069 22.055  0.280 
 3  10.07 -1.51  0.20087 -1.992 3.611  5.122 17.10  0.040 0.75 26.466 26.187 25.519 25.006 24.440 24.162 24.095 23.896 23.843 24.530 24.001 24.584 24.248 24.197 24.122 24.122 24.078 23.939 23.863 23.812 23.826 23.881 23.864  0.201 
 3  10.07 -1.51  0.34983 -1.521 3.639  5.005 17.20  0.040 0.92 25.107 24.746 24.186 23.740 23.186 22.913 22.824 22.736 22.718 23.279 22.784 23.323 23.007 22.938 22.887 22.851 22.808 22.754 22.723 22.696 22.706 22.746 22.731  0.350 
 3  10.07 -1.47  0.12727 -2.586 3.546  5.258 13.00  0.040 0.86 23.686 23.653 22.746 22.115 21.519 21.262 21.106 20.849 20.785 21.624 20.985 21.654 21.340 21.301 21.214 21.167 21.053 20.894 20.815 20.757 20.770 20.825 20.780  0.127 
 3  10.07 -1.47  0.47974 -1.174 3.661  4.883 13.90  0.040 0.94 20.948 20.560 20.053 19.636 19.090 18.838 18.756 18.704 18.701 19.190 18.733 19.222 18.919 18.857 18.818 18.781 18.742 18.714 18.697 18.680 18.690 18.728 18.715  0.480 
 3  10.07 -1.47  0.17917 -2.149 3.592  5.153 14.40  0.040 0.00 24.544 24.270 23.586 23.064 22.501 22.225 22.185 21.951 21.887 22.589 22.074 22.648 22.302 22.262 22.181 22.207 22.173 22.004 21.909 21.851 21.868 21.930 21.918  0.179 
 3  10.07 -1.47  0.12659 -2.592 3.545  5.260 14.50  0.040 0.70 25.558 25.573 24.606 23.950 23.379 23.159 22.990 22.697 22.634 23.491 22.850 23.507 23.210 23.196 23.112 23.064 22.921 22.743 22.660 22.605 22.619 22.676 22.629  0.127 
 3  10.07 -1.47  0.50653 -1.089 3.669  4.852 14.80  0.040 0.00 22.292 21.893 21.411 21.009 20.476 20.237 20.161 20.119 20.120 20.578 20.142 20.604 20.311 20.253 20.220 20.184 20.147 20.126 20.113 20.099 20.110 20.146 20.134  0.507 
 3  10.07 -1.47  0.13459 -2.517 3.552  5.239 16.50  0.040 0.00 27.562 27.462 26.624 26.021 25.429 25.153 25.012 24.778 24.712 25.526 24.902 25.565 25.245 25.193 25.106 25.065 24.969 24.823 24.744 24.686 24.697 24.751 24.711  0.135 
 3  10.07 -1.47  0.26250 -1.762 3.623  5.058 17.00  0.040 0.00 26.175 25.836 25.240 24.774 24.212 23.928 23.845 23.726 23.698 24.301 23.791 24.353 24.025 23.956 23.897 23.871 23.830 23.750 23.708 23.673 23.685 23.730 23.715  0.263 
 3  10.07 -1.47  0.51203 -1.069 3.671  4.846 17.30  0.040 1.00 23.999 23.597 23.120 22.721 22.190 21.954 21.878 21.838 21.840 22.292 21.860 22.317 22.027 21.970 21.936 21.901 21.865 21.845 21.832 21.819 21.829 21.865 21.854  0.512 
 3  10.07 -1.43  0.40118 -1.404 3.643  4.963 13.30  0.040 0.89 20.958 20.594 20.042 19.599 19.040 18.770 18.685 18.605 18.591 19.136 18.649 19.179 18.860 18.793 18.745 18.712 18.671 18.621 18.593 18.568 18.578 18.621 18.606  0.401 
 3  10.07 -1.43  0.31363 -1.624 3.630  5.025 13.70  0.040 0.00 22.530 22.180 21.602 21.145 20.583 20.304 20.219 20.118 20.096 20.675 20.173 20.724 20.399 20.330 20.276 20.246 20.204 20.138 20.102 20.072 20.083 20.128 20.112  0.314 
 3  10.07 -1.43  0.34398 -1.548 3.635  5.007 14.20  0.040 0.00 22.840 22.483 21.916 21.466 20.907 20.632 20.547 20.455 20.436 21.000 20.505 21.046 20.724 20.656 20.605 20.573 20.532 20.473 20.440 20.412 20.424 20.467 20.452  0.344 
 3  10.07 -1.43  0.46991 -1.208 3.657  4.892 14.40  0.040 0.92 21.564 21.183 20.664 20.240 19.685 19.428 19.347 19.290 19.286 19.786 19.321 19.821 19.511 19.447 19.408 19.372 19.332 19.301 19.282 19.263 19.274 19.314 19.300  0.470 
 3  10.07 -1.43  0.19679 -2.028 3.605  5.126 15.30  0.040 0.00 25.139 24.829 24.186 23.690 23.130 22.849 22.808 22.612 22.561 23.217 22.716 23.275 22.933 22.882 22.810 22.826 22.800 22.655 22.577 22.527 22.543 22.601 22.590  0.197 
 3  10.07 -1.43  0.12068 -2.653 3.539  5.273 15.70  0.040 0.00 27.103 27.076 26.163 25.530 24.935 24.674 24.522 24.262 24.197 25.038 24.399 25.071 24.752 24.714 24.624 24.582 24.470 24.308 24.226 24.168 24.181 24.238 24.193  0.121 
 3  10.07 -1.43  0.38303 -1.450 3.640  4.978 15.80  0.040 0.77 23.684 23.327 22.762 22.313 21.753 21.478 21.393 21.303 21.285 21.846 21.352 21.892 21.570 21.502 21.451 21.420 21.379 21.321 21.289 21.261 21.272 21.316 21.301  0.383 
 3  10.07 -1.43  0.29905 -1.661 3.628  5.032 16.40  0.040 0.00 25.322 24.976 24.392 23.932 23.369 23.088 23.003 22.898 22.874 23.460 22.955 23.510 23.184 23.114 23.059 23.030 22.988 22.919 22.881 22.849 22.861 22.906 22.891  0.299 
 3  10.07 -1.43  0.45936 -1.240 3.654  4.904 17.70  0.040 0.00 25.570 25.188 24.672 24.248 23.695 23.439 23.357 23.302 23.299 23.795 23.333 23.830 23.520 23.457 23.418 23.382 23.343 23.313 23.294 23.276 23.287 23.327 23.313  0.459 
 3  10.07 -1.41  0.10483 -2.841 3.518  5.319 11.60  0.040 0.00 23.472 23.557 22.524 21.848 21.255 21.030 20.869 20.557 20.492 21.370 20.719 21.391 21.077 21.070 20.978 20.941 20.801 20.605 20.517 20.459 20.475 20.539 20.489  0.105 
