#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   F560W  F770W  F1000W F1130W F1280W F1500W F1800W F2100W F2550W   Mact
 1   9.37 -0.33  0.20128 -2.174 3.559  5.099  9.60  0.040 0.00 19.804 16.972 16.966 16.895 16.896 16.868 16.844 16.817 16.798 16.620  0.201 
 1   9.37 -0.27  0.01872 -4.986 2.985  4.585 13.00  0.040 0.00 30.236 24.198 24.167 24.100 23.777 23.532 23.460 23.483 23.341 22.860  0.019 
 1   9.37 -0.15  1.16280  0.343 3.807  4.334 10.60  0.040 0.00 14.512 13.361 13.356 13.353 13.352 13.354 13.352 13.348 13.347 13.347  1.163 
 1   9.37 -0.09  0.43833 -1.515 3.589  4.897  8.90  0.039 0.92 16.804 14.145 14.148 14.081 14.069 14.053 14.034 14.004 13.983 13.860  0.438 
 1   9.37 -0.09  0.44789 -1.492 3.591  4.889 10.20  0.040 0.00 18.700 16.072 16.076 16.012 15.999 15.984 15.965 15.937 15.919 15.832  0.448 
 1   9.37 -0.07  0.04024 -4.770 3.075  5.061  9.30  0.040 0.00 25.995 20.296 20.192 20.206 19.959 19.748 19.702 19.754 19.731 19.624  0.040 
 1   9.37 -0.05  0.21451 -2.170 3.546  5.071  9.70  0.040 0.00 19.896 16.987 16.984 16.901 16.909 16.879 16.866 16.812 16.786 16.257  0.215 
 1   9.37 -0.01  0.02394 -5.128 2.965  4.752 13.30  0.040 0.00 30.890 24.821 24.809 24.705 24.354 24.086 24.006 24.042 23.905 23.472  0.024 
 1   9.37  0.03  0.03624 -4.898 3.040  5.001  8.00  0.038 0.00 25.014 19.179 19.111 19.071 18.791 18.583 18.529 18.551 18.398 17.846  0.036 
 1   9.37  0.03  0.96812 -0.161 3.744  4.508  9.50  0.040 0.00 14.674 13.073 13.045 13.042 13.041 13.042 13.041 13.037 13.035 13.036  0.968 
 1   9.37  0.09  0.10516 -3.006 3.454  5.227 10.30  0.040 0.00 22.586 19.272 19.241 19.024 19.015 18.980 18.965 18.866 18.914 18.407  0.105 
 1   9.37  0.11  0.03445 -4.959 3.023  4.972 10.90  0.040 0.00 28.067 22.176 22.123 22.056 21.760 21.545 21.487 21.505 21.321 20.679  0.034 
 1   9.37  0.15  0.07052 -4.012 3.276  5.348 10.40  0.040 0.00 25.199 20.730 20.561 20.329 20.242 20.247 20.164 20.091 20.088 19.552  0.071 
 1   9.37  0.41  0.17577 -2.424 3.511  5.096  9.00  0.039 0.00 19.829 16.758 16.750 16.624 16.624 16.593 16.580 16.507 16.498 15.937  0.176 
 1   9.39 -0.27  1.09441  0.254 3.805  4.389  9.70  0.040 0.95 13.246 12.032 12.025 12.022 12.020 12.022 12.020 12.016 12.014 12.013  1.094 
 1   9.39 -0.21  0.57173 -1.145 3.626  4.788 13.20  0.040 0.00 20.832 18.407 18.384 18.352 18.343 18.339 18.330 18.317 18.309 18.304  0.572 
 1   9.39 -0.15  0.08473 -3.428 3.397  5.328  8.80  0.039 0.89 21.728 18.013 17.902 17.618 17.567 17.560 17.497 17.393 17.454 16.960  0.085 
 1   9.39 -0.03  0.34738 -1.769 3.570  4.975  8.20  0.038 0.89 16.756 13.979 13.981 13.906 13.903 13.880 13.863 13.821 13.794 13.459  0.347 
 1   9.39  0.03  0.04960 -4.784 3.079  5.137  8.20  0.038 0.91 24.191 18.515 18.414 18.419 18.174 17.969 17.926 17.972 17.922 17.707  0.045 
 1   9.39  0.07  0.02355 -5.129 2.964  4.742  9.80  0.040 0.00 27.393 21.320 21.309 21.206 20.854 20.585 20.504 20.541 20.408 19.989  0.024 
 1   9.39  0.07  0.05423 -4.678 3.114  5.251 13.10  0.040 0.00 29.565 24.035 23.901 23.946 23.723 23.537 23.506 23.537 23.432 22.960  0.054 
 1   9.39  0.09  0.06352 -4.351 3.196  5.321  8.30  0.038 0.72 23.607 18.322 18.184 18.181 17.974 17.824 17.786 17.813 17.741 17.295  0.064 
 1   9.39  0.09  0.01342 -4.409 3.097  4.308  8.40  0.039 0.00 24.191 18.514 18.351 18.503 18.283 18.092 18.053 18.077 18.002 17.663  0.013 
 1   9.39  0.21  0.16178 -2.522 3.499  5.112 11.10  0.040 0.90 21.569 18.417 18.403 18.254 18.252 18.220 18.207 18.126 18.131 17.584  0.162 
 1   9.39  0.25  0.95182 -0.239 3.727  4.510 10.20  0.040 0.00 15.568 13.852 13.812 13.809 13.807 13.810 13.809 13.806 13.805 13.806  0.952 
 1   9.41 -0.29  0.01669 -4.743 3.034  4.486 13.50  0.040 0.00 30.127 24.225 24.125 24.174 23.905 23.699 23.640 23.644 23.484 22.907  0.017 
 1   9.41 -0.23  0.13756 -2.663 3.498  5.178 13.20  0.040 0.86 24.065 20.901 20.881 20.735 20.737 20.696 20.666 20.619 20.620 20.304  0.138 
 1   9.41 -0.19  0.65988 -0.907 3.651  4.713  7.00  0.034 0.00 14.038 11.777 11.737 11.726 11.720 11.720 11.715 11.708 11.703 11.700  0.660 
 1   9.41 -0.15  0.02134 -4.894 3.004  4.548  9.80  0.040 0.84 26.314 20.284 20.249 20.186 19.862 19.618 19.545 19.565 19.409 18.873  0.018 
 1   9.41 -0.11  0.03720 -4.865 3.049  5.015  9.00  0.039 0.00 25.933 20.128 20.052 20.025 19.754 19.549 19.498 19.522 19.387 18.886  0.037 
 1   9.41 -0.09  0.38607 -1.649 3.580  4.939 10.40  0.040 0.00 19.293 16.592 16.595 16.524 16.514 16.495 16.476 16.443 16.420 16.247  0.386 
 1   9.41 -0.09  0.24962 -2.031 3.557  5.038 10.50  0.040 0.00 20.347 17.498 17.497 17.420 17.425 17.397 17.381 17.336 17.310 16.895  0.250 
 1   9.41 -0.09  0.94593 -0.170 3.746  4.515 14.10  0.040 0.00 19.296 17.709 17.684 17.681 17.679 17.680 17.679 17.675 17.673 17.673  0.946 
 1   9.41 -0.05  0.11575 -2.876 3.472  5.212  7.90  0.037 0.00 19.860 16.620 16.596 16.413 16.410 16.374 16.356 16.273 16.298 15.820  0.116 
 1   9.41 -0.01  0.05986 -4.540 3.151  5.304 13.40  0.040 0.00 29.520 24.172 24.014 24.065 23.859 23.686 23.665 23.704 23.628 23.230  0.060 
 1   9.41  0.01  0.04287 -4.785 3.076  5.103 10.40  0.040 0.80 26.575 20.796 20.716 20.691 20.421 20.209 20.158 20.193 20.087 19.666  0.043 
 1   9.41  0.03  0.31461 -1.854 3.562  4.983 10.10  0.040 0.00 19.506 16.692 16.693 16.616 16.617 16.592 16.578 16.530 16.501 16.073  0.315 
 1   9.41  0.07  0.01090 -4.669 3.032  4.218  9.90  0.040 0.00 26.343 20.414 20.296 20.378 20.115 19.904 19.837 19.858 19.789 19.525  0.011 
 1   9.41  0.09  0.35149 -1.764 3.566  4.957  9.20  0.040 0.90 17.736 14.926 14.927 14.851 14.851 14.826 14.812 14.765 14.736 14.323  0.351 
 1   9.41  0.09  0.01802 -4.902 3.002  4.551 10.60  0.040 0.00 27.626 21.631 21.579 21.535 21.230 21.010 20.944 20.948 20.756 20.104  0.018 
 1   9.41  0.11  0.55057 -1.262 3.604  4.804  9.10  0.039 0.00 17.026 14.480 14.474 14.426 14.411 14.402 14.386 14.365 14.352 14.343  0.551 
 1   9.41  0.15  0.02282 -5.132 2.962  4.723 13.70  0.040 0.00 31.299 25.219 25.209 25.107 24.754 24.481 24.400 24.438 24.315 23.924  0.023 
 1   9.41  0.25  0.08630 -3.353 3.403  5.283  9.70  0.040 0.00 22.852 19.331 19.252 18.964 18.931 18.913 18.867 18.752 18.830 18.348  0.086 
 1   9.43 -0.39  0.02672 -5.120 2.973  4.821  8.30  0.038 0.89 25.128 19.071 19.057 18.951 18.602 18.339 18.261 18.294 18.145 17.671  0.027 
 1   9.43 -0.21  0.03559 -4.920 3.034  4.990 13.20  0.040 0.82 29.731 23.809 23.764 23.688 23.378 23.150 23.087 23.110 22.936 22.349  0.036 
 1   9.43 -0.19  0.22463 -2.108 3.557  5.070  7.40  0.036 0.00 17.440 14.590 14.586 14.512 14.516 14.488 14.469 14.431 14.408 14.087  0.225 
 1   9.43 -0.13  0.17935 -2.357 3.530  5.113  9.70  0.040 0.00 20.363 17.375 17.369 17.269 17.274 17.241 17.222 17.171 17.153 16.718  0.179 
 1   9.43 -0.13  0.11336 -2.889 3.474  5.222 11.10  0.040 0.00 23.092 19.857 19.832 19.654 19.652 19.612 19.588 19.520 19.539 19.136  0.113 
 1   9.43 -0.07  0.03780 -4.845 3.055  5.024  9.20  0.040 0.00 26.082 20.299 20.217 20.199 19.933 19.727 19.677 19.707 19.595 19.174  0.038 
 1   9.43 -0.05  0.05013 -4.803 3.073  5.126  9.80  0.040 0.88 25.875 20.168 20.076 20.066 19.815 19.607 19.562 19.609 19.560 19.363  0.044 
 1   9.43 -0.05  0.08575 -3.388 3.402  5.313 12.10  0.040 0.00 25.341 21.817 21.737 21.446 21.413 21.395 21.348 21.235 21.314 20.832  0.086 
 1   9.43 -0.03  0.17187 -2.424 3.518  5.115 10.60  0.040 0.00 21.430 18.393 18.387 18.269 18.272 18.240 18.225 18.159 18.146 17.611  0.172 
 1   9.43 -0.03  0.12973 -2.755 3.483  5.183 13.50  0.040 0.00 25.158 21.962 21.943 21.777 21.775 21.741 21.726 21.644 21.659 21.152  0.130 
 1   9.43 -0.03  0.04933 -4.843 3.071  5.204 14.10  0.040 0.00 30.977 25.265 25.177 25.158 24.905 24.699 24.654 24.699 24.639 24.403  0.049 
 1   9.43 -0.01  0.09717 -3.124 3.442  5.262  9.20  0.040 0.98 21.081 17.712 17.669 17.426 17.411 17.379 17.357 17.252 17.315 16.826  0.097 
 1   9.43  0.01  0.01353 -4.418 3.095  4.315 10.50  0.040 0.00 26.315 20.628 20.465 20.619 20.399 20.207 20.167 20.192 20.122 19.805  0.014 
 1   9.43  0.03  0.10057 -3.064 3.449  5.245 10.80  0.040 0.00 23.230 19.898 19.864 19.637 19.627 19.592 19.576 19.475 19.529 19.027  0.101 
 1   9.43  0.07  0.56208 -1.228 3.608  4.796  9.90  0.040 0.86 17.209 14.643 14.638 14.586 14.573 14.562 14.546 14.523 14.508 14.459  0.562 
 1   9.43  0.07  0.23230 -2.118 3.544  5.043 13.40  0.040 0.78 22.985 20.029 20.026 19.928 19.933 19.903 19.891 19.828 19.805 19.229  0.232 
 1   9.43  0.11  0.02164 -5.135 2.959  4.691  9.20  0.040 0.00 26.808 20.716 20.708 20.609 20.253 19.976 19.893 19.935 19.827 19.486  0.022 
 1   9.43  0.13  1.24264  0.434 3.792  4.212  9.00  0.039 0.00 12.685 11.425 11.414 11.412 11.411 11.413 11.413 11.410 11.408 11.409  1.243 
 1   9.43  0.13  0.87717 -0.407 3.707  4.562  9.30  0.040 0.73 14.855 12.863 12.823 12.813 12.809 12.810 12.806 12.800 12.797 12.795  0.877 
 1   9.43  0.13  0.21788 -2.179 3.538  5.052 10.20  0.040 0.00 20.418 17.473 17.471 17.376 17.382 17.352 17.340 17.278 17.253 16.675  0.218 
 1   9.43  0.17  0.53547 -1.306 3.599  4.813 10.20  0.040 0.00 18.235 15.653 15.649 15.597 15.582 15.571 15.554 15.531 15.517 15.493  0.535 
 1   9.43  0.19  0.06292 -4.421 3.180  5.323  9.80  0.040 0.00 25.623 20.432 20.275 20.295 20.101 19.964 19.938 19.961 19.862 19.279  0.063 
 1   9.43  0.29  0.23155 -2.137 3.537  5.035  8.00  0.038 0.00 18.114 15.166 15.164 15.069 15.074 15.044 15.032 14.970 14.945 14.367  0.232 
 1   9.43  0.37  0.12201 -2.847 3.467  5.184 10.60  0.040 0.93 21.820 18.544 18.519 18.320 18.314 18.280 18.266 18.170 18.206 17.688  0.122 
 1   9.45 -0.47  0.24296 -1.979 3.580  5.068  8.70  0.039 0.80 17.897 15.166 15.167 15.095 15.087 15.066 15.040 15.018 15.002 14.962  0.243 
 1   9.45 -0.39  0.22699 -2.063 3.569  5.080 10.10  0.040 1.00 19.281 16.519 16.518 16.445 16.439 16.416 16.391 16.366 16.348 16.254  0.227 
 1   9.45 -0.25  0.06807 -4.192 3.235  5.349  8.60  0.039 0.95 23.293 18.346 18.183 18.113 17.955 17.878 17.827 17.819 17.752 17.184  0.068 
 1   9.45 -0.23  0.02211 -5.134 2.960  4.704 10.70  0.040 0.00 28.304 22.217 22.208 22.108 21.753 21.478 21.395 21.436 21.322 20.961  0.022 
 1   9.45 -0.21  0.29630 -1.869 3.572  5.014  8.10  0.038 0.83 16.965 14.196 14.196 14.123 14.119 14.095 14.075 14.041 14.019 13.808  0.296 
 1   9.45 -0.17  0.18770 -2.292 3.539  5.105  7.20  0.035 0.00 17.699 14.753 14.746 14.659 14.666 14.634 14.614 14.570 14.549 14.154  0.188 
 1   9.45 -0.11  0.04878 -4.863 3.066  5.198 13.30  0.040 0.00 30.227 24.495 24.413 24.384 24.126 23.921 23.874 23.915 23.836 23.532  0.049 
 1   9.45 -0.07  0.27694 -1.951 3.560  5.020 10.40  0.040 0.00 20.049 17.227 17.226 17.151 17.152 17.126 17.110 17.066 17.039 16.651  0.277 
 1   9.45 -0.03  1.09768  0.189 3.783  4.367 10.20  0.040 0.00 14.498 13.171 13.159 13.156 13.155 13.157 13.156 13.152 13.151 13.151  1.098 
 1   9.45 -0.01  0.02416 -5.128 2.966  4.758  8.70  0.039 0.91 25.545 19.467 19.456 19.354 19.001 18.730 18.648 18.687 18.561 18.164  0.024 
 1   9.45  0.01  0.75218 -0.712 3.667  4.641  9.70  0.040 0.00 16.251 14.109 14.063 14.057 14.053 14.053 14.050 14.044 14.041 14.039  0.752 
 1   9.45  0.03  0.02737 -5.118 2.974  4.837  8.60  0.039 0.00 26.165 20.128 20.110 20.001 19.656 19.400 19.326 19.355 19.185 18.648  0.027 
 1   9.45  0.03  0.13462 -2.719 3.484  5.169  9.10  0.039 0.00 20.667 17.477 17.460 17.295 17.293 17.260 17.248 17.162 17.177 16.640  0.135 
 1   9.45  0.03  1.41004  0.732 3.783  3.932 10.80  0.040 0.00 13.740 12.411 12.398 12.396 12.395 12.397 12.395 12.392 12.390 12.391  1.410 
 1   9.45  0.03  0.10685 -2.978 3.459  5.226 12.10  0.040 0.00 24.315 21.022 20.993 20.785 20.778 20.743 20.728 20.631 20.674 20.163  0.107 
 1   9.45  0.05  0.90257 -0.319 3.723  4.550  9.60  0.040 0.94 14.583 12.765 12.725 12.722 12.720 12.722 12.720 12.716 12.714 12.714  0.903 
 1   9.45  0.07  0.03083 -5.082 2.989  4.911  8.50  0.039 0.00 25.975 19.984 19.957 19.849 19.516 19.276 19.209 19.232 19.038 18.414  0.031 
 1   9.45  0.07  0.11108 -2.929 3.463  5.211  9.10  0.039 0.97 20.486 17.202 17.175 16.971 16.964 16.930 16.915 16.819 16.859 16.345  0.111 
 1   9.45  0.09  0.78992 -0.627 3.676  4.613  7.80  0.037 0.00 14.137 12.059 12.011 12.006 12.003 12.004 12.002 11.997 11.995 11.994  0.790 
 1   9.45  0.11  0.04073 -4.778 3.074  5.069 13.30  0.040 0.00 30.014 24.311 24.209 24.220 23.972 23.760 23.715 23.766 23.741 23.624  0.041 
 1   9.45  0.11  0.26984 -1.996 3.550  5.009 13.50  0.040 0.00 23.259 20.367 20.366 20.286 20.294 20.264 20.254 20.197 20.167 19.581  0.270 
 1   9.45  0.13  0.02390 -5.128 2.965  4.751  9.50  0.040 0.00 27.091 21.021 21.009 20.906 20.554 20.286 20.206 20.242 20.105 19.674  0.024 
 1   9.45  0.17  0.10772 -2.979 3.454  5.213  7.90  0.037 0.78 19.773 16.386 16.336 16.095 16.077 16.049 16.021 15.917 15.974 15.474  0.108 
 1   9.47 -0.53  1.67960 -3.062 3.960  8.095  9.80  0.040 0.00 22.224 22.232 22.232 22.230 22.230 22.233 22.233 22.232 22.232 22.234  0.648 
 1   9.47 -0.33  0.05689 -4.708 3.110  5.287  6.90  0.033 0.00 23.440 17.894 17.765 17.802 17.577 17.390 17.359 17.389 17.284 16.812  0.057 
 1   9.47 -0.23  1.11125  0.301 3.805  4.351 11.30  0.040 0.00 15.318 14.157 14.152 14.149 14.147 14.149 14.147 14.143 14.141 14.141  1.111 
 1   9.47 -0.21  0.22619 -2.098 3.558  5.069 13.30  0.040 0.00 23.315 20.476 20.472 20.399 20.402 20.374 20.354 20.318 20.296 20.005  0.226 
 1   9.47 -0.19  0.21176 -2.156 3.554  5.081  8.80  0.039 0.00 18.960 16.091 16.085 16.011 16.017 15.987 15.969 15.930 15.907 15.561  0.212 
 1   9.47 -0.19  0.53033 -1.257 3.614  4.823 13.60  0.040 0.75 21.099 18.561 18.557 18.505 18.493 18.483 18.468 18.446 18.433 18.395  0.530 
 1   9.47 -0.15  0.09842 -3.091 3.450  5.269  9.60  0.040 0.00 22.099 18.774 18.734 18.516 18.507 18.464 18.434 18.364 18.401 18.033  0.098 
 1   9.47 -0.15  0.02691 -5.119 2.973  4.826 11.40  0.040 0.00 28.968 22.927 22.910 22.802 22.456 22.199 22.124 22.153 21.987 21.462  0.027 
 1   9.47 -0.09  0.03697 -4.873 3.047  5.012  9.40  0.040 0.88 25.771 19.902 19.844 19.785 19.493 19.277 19.221 19.243 19.078 18.498  0.037 
 1   9.47 -0.09  0.21999 -2.142 3.550  5.067 13.50  0.040 0.00 23.624 20.731 20.727 20.649 20.658 20.628 20.614 20.565 20.538 20.051  0.220 
 1   9.47 -0.07  0.10011 -3.063 3.452  5.255  6.90  0.033 0.00 19.329 16.009 15.974 15.756 15.747 15.708 15.686 15.600 15.644 15.202  0.100 
 1   9.47 -0.01  0.38437 -1.667 3.575  4.936  8.90  0.039 0.00 17.837 15.103 15.105 15.031 15.022 15.002 14.984 14.946 14.920 14.674  0.384 
 1   9.47 -0.01  0.23170 -2.111 3.548  5.051 10.30  0.040 0.77 19.885 16.943 16.941 16.846 16.853 16.822 16.811 16.750 16.726 16.158  0.232 
 1   9.47  0.01  0.09737 -3.121 3.442  5.260  8.00  0.038 0.00 20.572 17.213 17.173 16.934 16.921 16.888 16.868 16.764 16.824 16.329  0.097 
 1   9.47  0.01  0.09877 -3.094 3.445  5.254  9.20  0.040 0.74 21.553 18.029 17.958 17.721 17.689 17.667 17.629 17.534 17.576 17.068  0.099 
 1   9.47  0.01  0.01401 -4.458 3.089  4.343 10.80  0.040 0.00 26.715 20.991 20.824 20.991 20.767 20.571 20.527 20.557 20.508 20.280  0.014 
 1   9.47  0.03  0.27979 -1.953 3.555  5.005  9.30  0.040 0.00 18.952 16.097 16.097 16.019 16.024 15.997 15.985 15.932 15.902 15.389  0.280 
 1   9.47  0.03  0.65355 -0.979 3.635  4.717  9.70  0.040 0.00 16.919 14.557 14.524 14.501 14.493 14.490 14.483 14.472 14.465 14.460  0.654 
 1   9.47  0.05  0.07777 -3.664 3.349  5.334 11.30  0.040 0.00 25.230 21.369 21.238 20.953 20.889 20.893 20.817 20.715 20.771 20.274  0.078 
 1   9.47  0.07  0.09483 -3.171 3.433  5.264  7.10  0.034 0.00 19.799 16.407 16.360 16.107 16.090 16.059 16.035 15.926 15.994 15.506  0.095 
 1   9.47  0.07  0.26763 -1.996 3.551  5.012  8.80  0.039 0.00 18.560 15.677 15.677 15.597 15.605 15.575 15.565 15.509 15.478 14.908  0.268 
 1   9.47  0.09  0.03586 -4.911 3.036  4.995 12.20  0.040 0.00 29.247 23.400 23.335 23.289 23.006 22.796 22.742 22.762 22.602 22.029  0.036 
 1   9.47  0.11  0.06069 -4.580 3.143  5.318 12.00  0.040 0.00 28.221 22.832 22.678 22.730 22.521 22.345 22.322 22.359 22.269 21.825  0.061 
 1   9.47  0.13  0.21411 -2.193 3.537  5.055 11.00  0.040 0.00 21.252 18.303 18.301 18.205 18.211 18.181 18.169 18.107 18.082 17.505  0.214 
 1   9.47  0.19  0.19500 -2.287 3.527  5.069  7.70  0.037 0.00 18.187 15.193 15.191 15.083 15.086 15.056 15.042 14.977 14.956 14.384  0.195 
 1   9.47  0.21  0.12838 -2.792 3.472  5.172 11.10  0.040 0.00 22.849 19.606 19.585 19.401 19.396 19.363 19.350 19.258 19.284 18.758  0.128 
 1   9.47  0.35  0.05689 -4.708 3.110  5.287  8.40  0.039 0.00 24.940 19.394 19.266 19.302 19.077 18.890 18.859 18.889 18.784 18.312  0.057 
 1   9.49 -0.35  0.19789 -2.189 3.558  5.103  8.00  0.038 0.75 17.858 14.940 14.930 14.845 14.848 14.815 14.787 14.761 14.745 14.566  0.198 
 1   9.49 -0.33  0.79028 -0.474 3.716  4.619  7.90  0.037 0.73 13.620 11.682 11.652 11.641 11.638 11.638 11.634 11.628 11.624 11.622  0.790 
 1   9.49 -0.29  0.06028 -4.629 3.131  5.319  9.40  0.040 0.00 25.744 20.298 20.151 20.203 19.989 19.810 19.785 19.817 19.709 19.208  0.060 
 1   9.49 -0.27  0.03586 -4.911 3.036  4.995  6.30  0.029 0.00 23.347 17.499 17.435 17.389 17.106 16.896 16.842 16.862 16.702 16.129  0.036 
 1   9.49 -0.27  0.26010 -1.967 3.569  5.042 10.30  0.040 0.80 19.446 16.650 16.648 16.576 16.574 16.548 16.526 16.495 16.475 16.276  0.260 
 1   9.49 -0.25  0.01458 -4.296 3.116  4.226 13.40  0.040 0.83 28.388 22.735 22.575 22.717 22.500 22.313 22.274 22.296 22.214 21.821  0.012 
 1   9.49 -0.23  0.02562 -5.123 2.970  4.794 10.90  0.040 0.00 28.478 22.425 22.409 22.303 21.955 21.693 21.616 21.648 21.493 21.005  0.026 
 1   9.49 -0.23  0.12517 -2.773 3.488  5.206 11.10  0.040 0.00 22.804 19.625 19.603 19.451 19.453 19.411 19.380 19.333 19.336 19.022  0.125 
 1   9.49 -0.21  0.22166 -2.115 3.557  5.073  7.40  0.036 0.90 16.811 13.946 13.940 13.867 13.872 13.843 13.823 13.786 13.764 13.444  0.222 
 1   9.49 -0.21  0.10230 -3.022 3.461  5.260 10.40  0.040 0.00 22.725 19.441 19.406 19.209 19.204 19.159 19.126 19.069 19.092 18.773  0.102 
 1   9.49 -0.21  0.09133 -3.235 3.432  5.306 13.40  0.040 0.00 26.257 22.862 22.811 22.556 22.538 22.505 22.474 22.377 22.443 22.006  0.091 
 1   9.49 -0.15  0.01568 -4.556 3.072  4.406  7.90  0.037 0.96 23.386 17.564 17.407 17.564 17.324 17.121 17.068 17.097 17.047 16.839  0.015 
 1   9.49 -0.11  0.35473 -1.733 3.576  4.972  9.20  0.040 0.00 18.304 15.583 15.586 15.513 15.504 15.484 15.464 15.430 15.407 15.213  0.355 
 1   9.49 -0.07  0.07856 -3.645 3.355  5.344  7.60  0.036 0.00 21.482 17.662 17.536 17.247 17.186 17.189 17.115 17.013 17.073 16.579  0.079 
 1   9.49  0.01  0.10951 -2.939 3.464  5.219 12.20  0.040 0.87 23.813 20.499 20.465 20.245 20.235 20.202 20.184 20.084 20.133 19.628  0.110 
 1   9.49  0.01  0.05902 -4.673 3.120  5.309 13.80  0.040 0.00 30.253 24.754 24.616 24.663 24.443 24.261 24.232 24.262 24.148 23.635  0.059 
 1   9.49  0.03  1.16301  0.332 3.790  4.277  8.50  0.039 0.00 12.441 11.163 11.153 11.150 11.150 11.152 11.151 11.147 11.146 11.146  1.163 
 1   9.49  0.03  0.34925 -1.761 3.568  4.960 10.30  0.040 0.00 19.471 16.694 16.695 16.620 16.617 16.594 16.578 16.535 16.507 16.161  0.349 
 1   9.49  0.03  0.51121 -1.353 3.598  4.838 12.50  0.040 0.80 20.168 17.535 17.536 17.474 17.461 17.447 17.428 17.399 17.380 17.267  0.511 
 1   9.49  0.07  0.04563 -4.863 3.062  5.153 10.30  0.040 0.00 27.227 21.477 21.396 21.369 21.107 20.901 20.854 20.891 20.800 20.455  0.046 
 1   9.49  0.09  0.04125 -4.791 3.072  5.079  8.50  0.039 0.00 25.246 19.535 19.436 19.441 19.191 18.980 18.934 18.983 18.946 18.790  0.041 
 1   9.49  0.09  0.09273 -3.211 3.427  5.270  9.80  0.040 0.00 22.597 19.183 19.131 18.868 18.848 18.819 18.792 18.680 18.754 18.270  0.093 
 1   9.49  0.17  0.81202 -0.583 3.680  4.594 10.00  0.040 0.00 16.227 14.173 14.124 14.120 14.117 14.118 14.116 14.112 14.109 14.108  0.812 
 1   9.49  0.21  0.04122 -4.790 3.072  5.078  7.00  0.034 0.00 23.745 18.034 17.935 17.941 17.690 17.480 17.434 17.483 17.446 17.291  0.041 
 1   9.51 -0.57  0.04677 -4.821 3.061  5.035 13.90  0.040 0.82 30.067 24.301 24.221 24.195 23.931 23.725 23.676 23.710 23.609 23.224  0.038 
 1   9.51 -0.41  0.06024 -4.661 3.124  5.322 10.20  0.040 0.93 26.016 20.471 20.345 20.376 20.149 19.962 19.930 19.963 19.860 19.399  0.060 
 1   9.51 -0.39  0.45155 -1.426 3.608  4.896 10.80  0.040 0.00 19.135 16.622 16.627 16.571 16.560 16.551 16.535 16.515 16.502 16.493  0.452 
 1   9.51 -0.37  0.03073 -5.085 2.988  4.910 10.10  0.040 0.73 26.888 20.852 20.833 20.728 20.385 20.128 20.053 20.084 19.927 19.415  0.031 
 1   9.51 -0.35  0.46183 -1.406 3.608  4.885 10.80  0.040 0.00 19.084 16.570 16.574 16.519 16.507 16.498 16.482 16.462 16.449 16.440  0.462 
 1   9.51 -0.35  0.06654 -4.330 3.204  5.351 13.60  0.040 0.00 29.195 24.150 23.988 23.964 23.785 23.684 23.644 23.653 23.570 22.993  0.067 
 1   9.51 -0.33  0.45037 -1.440 3.604  4.894  9.50  0.040 0.83 17.333 14.770 14.779 14.716 14.704 14.692 14.674 14.650 14.636 14.612  0.450 
 1   9.51 -0.25  0.02572 -5.123 2.970  4.797 10.10  0.040 0.00 27.677 21.625 21.609 21.503 21.155 20.894 20.817 20.849 20.693 20.201  0.026 
 1   9.51 -0.25  0.02507 -5.125 2.968  4.781 13.70  0.040 0.00 31.282 25.224 25.209 25.104 24.755 24.491 24.413 24.446 24.297 23.825  0.025 
 1   9.51 -0.21  0.02547 -5.124 2.969  4.791  8.70  0.039 0.84 25.541 19.467 19.456 19.354 19.001 18.731 18.651 18.688 18.559 18.147  0.025 
 1   9.51 -0.21  3.91733 -3.686 3.845  8.363  9.60  0.040 0.00 23.586 22.718 22.717 22.715 22.714 22.716 22.715 22.711 22.710 22.711  0.819 
 1   9.51 -0.11  0.01728 -4.341 3.108  4.259 13.50  0.040 0.73 28.808 23.100 22.968 23.059 22.822 22.629 22.586 22.597 22.464 21.928  0.013 
 1   9.51 -0.09  0.01579 -4.634 3.056  4.440  7.40  0.036 0.00 23.756 17.912 17.773 17.895 17.647 17.445 17.390 17.408 17.316 16.967  0.016 
 1   9.51 -0.09  0.25730 -2.006 3.558  5.032  9.50  0.040 0.00 19.284 16.446 16.445 16.369 16.372 16.345 16.329 16.285 16.258 15.860  0.257 
 1   9.51 -0.09  0.09455 -3.172 3.437  5.280 10.80  0.040 0.00 23.499 20.125 20.079 19.835 19.820 19.785 19.759 19.662 19.722 19.270  0.095 
 1   9.51 -0.07  0.36421 -1.713 3.575  4.960 10.60  0.040 0.00 19.652 16.924 16.926 16.853 16.844 16.824 16.805 16.769 16.744 16.527  0.364 
 1   9.51 -0.05  0.08095 -3.535 3.376  5.333 10.60  0.040 0.72 24.142 20.198 20.086 19.867 19.778 19.724 19.671 19.600 19.627 19.148  0.081 
 1   9.51 -0.05  0.20436 -2.207 3.544  5.077 14.10  0.040 0.84 23.874 20.910 20.905 20.807 20.813 20.782 20.767 20.709 20.688 20.166  0.204 
 1   9.51 -0.03  0.14906 -2.585 3.499  5.137  8.40  0.039 0.00 19.632 16.504 16.491 16.351 16.350 16.318 16.303 16.229 16.229 15.707  0.149 
